Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Location_0,Location_1,Location_2,Location_3,Location_4,WindGustDir_0,WindGustDir_1,WindGustDir_2,WindGustDir_3,WindGustDir_4,WindDir9am_0,WindDir9am_1,WindDir9am_2,WindDir9am_3,WindDir9am_4,WindDir3pm_0,WindDir3pm_1,WindDir3pm_2,WindDir3pm_3,WindDir3pm_4
2984,2,19.7,28.2,0.0,11.8,4.0,54.0,15.0,20.0,62.0,63.0,1020.1,1017.8,7.0,8.0,21.6,23.8,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2985,2,22.3,30.3,0.0,10.4,4.1,44.0,20.0,17.0,58.0,42.0,1014.4,1013.9,3.0,7.0,25.6,27.9,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2986,2,20.6,35.8,0.0,10.6,9.0,70.0,20.0,15.0,58.0,27.0,1014.7,1010.1,2.0,2.0,23.6,35.0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2987,4,12.2,22.1,0.2,5.4,0.2,37.0,17.0,13.0,68.0,53.0,1019.5,1016.2,7.0,7.0,17.8,21.8,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
2988,4,10.4,20.5,1.8,3.6,3.4,28.0,7.0,9.0,94.0,57.0,1008.2,1004.1,8.0,6.0,13.6,20.3,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
2989,4,10.9,14.3,3.8,2.6,0.1,39.0,6.0,15.0,86.0,81.0,1008.1,1007.7,7.0,7.0,12.3,13.7,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
2990,4,12.4,27.1,0.4,3.0,10.6,28.0,4.0,15.0,67.0,21.0,1023.0,1020.6,6.0,5.0,19.0,26.6,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2991,4,14.8,18.4,6.2,4.8,0.1,24.0,11.0,13.0,93.0,93.0,1024.2,1018.9,8.0,8.0,15.0,18.4,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1
2992,4,15.0,20.0,8.8,2.0,0.0,41.0,6.0,9.0,94.0,90.0,1016.9,1012.6,8.0,8.0,17.9,19.1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
2993,4,14.8,20.5,0.0,3.6,2.1,33.0,11.0,20.0,79.0,51.0,1008.0,1005.8,7.0,7.0,16.1,19.3,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
2994,4,10.2,18.5,4.2,1.0,5.4,39.0,17.0,24.0,82.0,74.0,1007.3,1005.9,6.0,6.0,14.4,15.8,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1
2995,5,10.7,13.7,0.0,2.8,0.0,61.0,20.0,30.0,61.0,91.0,1011.5,1007.6,8.0,7.0,11.7,12.7,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
2996,5,8.8,19.0,0.4,2.6,1.6,48.0,13.0,26.0,85.0,89.0,1017.8,1012.7,7.0,7.0,13.0,16.2,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
2997,6,4.9,16.5,0.0,1.4,1.4,37.0,13.0,20.0,77.0,61.0,1026.7,1023.1,7.0,7.0,9.8,16.0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
2998,6,9.7,14.7,23.2,1.8,0.0,35.0,9.0,13.0,96.0,94.0,1020.0,1016.4,7.0,8.0,12.6,14.7,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
2999,6,12.6,14.7,8.0,0.2,0.0,41.0,13.0,11.0,97.0,97.0,1010.1,1006.8,8.0,8.0,13.1,12.9,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
3000,6,9.5,11.3,28.0,3.2,0.0,39.0,4.0,15.0,96.0,97.0,1015.8,1014.2,8.0,8.0,10.4,10.8,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
3001,7,1.7,14.2,0.0,1.6,8.3,26.0,13.0,13.0,73.0,53.0,1029.4,1025.1,1.0,2.0,6.3,13.9,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
3002,7,7.6,13.4,0.0,1.0,0.2,41.0,17.0,17.0,91.0,84.0,1013.2,1006.3,8.0,7.0,10.8,12.3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
3003,7,5.1,9.7,14.0,1.6,3.9,41.0,15.0,11.0,94.0,73.0,1006.1,1003.8,8.0,3.0,6.0,8.9,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
3004,7,5.9,11.0,3.8,1.8,0.9,54.0,37.0,33.0,83.0,72.0,1008.5,1010.0,7.0,7.0,9.4,9.9,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
3005,7,4.0,8.6,2.2,1.2,3.8,41.0,17.0,17.0,83.0,63.0,1015.7,1014.7,3.0,7.0,4.8,7.6,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1
3006,7,4.8,8.0,6.4,1.0,0.0,26.0,13.0,7.0,95.0,87.0,1016.4,1016.6,8.0,7.0,6.1,6.7,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
3007,7,2.4,16.6,0.0,1.4,8.4,30.0,13.0,20.0,75.0,55.0,1032.1,1027.0,1.0,4.0,8.0,15.9,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1
3008,7,4.4,13.7,0.0,1.6,0.2,41.0,15.0,17.0,88.0,79.0,1018.9,1014.2,8.0,7.0,8.4,13.3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3009,7,7.0,11.7,0.8,1.4,1.7,63.0,19.0,35.0,89.0,55.0,1017.6,1018.1,8.0,7.0,8.7,10.6,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
3010,8,3.7,13.9,0.2,1.6,0.3,26.0,4.0,4.0,78.0,81.0,1017.1,1015.6,7.0,8.0,9.8,12.1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
3011,8,-1.8,8.3,0.4,2.0,3.9,33.0,7.0,17.0,66.0,54.0,1024.6,1021.9,0.0,7.0,1.8,7.5,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
3012,8,1.8,10.1,1.2,1.4,0.8,41.0,20.0,24.0,97.0,90.0,1015.8,1012.8,7.0,6.0,6.0,8.1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3013,8,4.5,8.1,0.0,2.0,0.4,43.0,13.0,20.0,82.0,94.0,1004.8,1005.3,8.0,8.0,6.4,6.8,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
3014,8,3.8,13.4,0.0,2.2,5.1,41.0,13.0,28.0,88.0,72.0,1019.8,1016.7,7.0,7.0,8.3,12.2,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
3015,8,5.4,17.0,0.0,2.4,4.6,28.0,17.0,13.0,68.0,65.0,1024.2,1020.3,6.0,7.0,9.7,15.4,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
3016,8,10.8,14.8,0.4,0.6,0.6,44.0,9.0,17.0,77.0,92.0,1017.1,1014.3,7.0,7.0,13.4,12.0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1
3017,8,9.2,13.4,19.0,3.8,0.0,31.0,17.0,17.0,76.0,85.0,1019.2,1020.6,8.0,8.0,10.7,11.1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
3018,8,8.2,17.0,7.4,0.4,1.3,30.0,4.0,11.0,90.0,53.0,1024.4,1021.0,7.0,7.0,9.9,16.3,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
3019,8,9.7,13.2,10.2,2.2,0.8,59.0,15.0,19.0,96.0,93.0,1020.7,1018.9,7.0,7.0,10.5,9.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
3020,9,3.5,17.2,0.0,2.0,5.8,35.0,19.0,22.0,79.0,52.0,1016.6,1009.2,7.0,3.0,7.6,16.8,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
3021,9,7.5,14.7,18.0,3.2,1.0,33.0,15.0,17.0,95.0,77.0,1008.1,1011.7,7.0,7.0,10.3,12.8,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
3022,10,12.6,24.1,0.4,4.2,4.4,59.0,9.0,6.0,79.0,54.0,1022.4,1019.2,7.0,7.0,17.4,23.3,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1
3023,10,15.4,33.1,0.0,6.0,8.9,61.0,13.0,17.0,63.0,26.0,1019.8,1014.6,1.0,7.0,22.1,31.6,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
3024,10,18.0,22.1,1.2,5.2,2.1,41.0,6.0,19.0,76.0,80.0,1013.6,1013.0,7.0,8.0,20.3,19.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3025,10,17.3,22.3,0.0,7.2,4.5,56.0,20.0,17.0,59.0,94.0,1017.6,1016.0,7.0,7.0,21.1,16.0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3026,11,15.1,26.9,27.4,6.6,4.1,70.0,19.0,24.0,85.0,60.0,1014.1,1006.7,7.0,2.0,17.1,24.9,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
3027,11,17.2,26.0,0.0,7.2,4.0,59.0,24.0,20.0,61.0,59.0,1015.1,1012.6,6.0,7.0,21.2,23.7,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
3028,11,16.3,23.1,1.8,3.6,0.5,57.0,26.0,9.0,73.0,85.0,1009.3,1005.6,8.0,7.0,18.7,21.1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
3029,11,13.1,24.1,6.4,2.2,4.8,44.0,4.0,20.0,91.0,82.0,1009.2,1007.6,7.0,7.0,17.6,20.1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
3030,11,17.8,27.0,0.6,4.6,4.7,59.0,9.0,22.0,83.0,51.0,1018.0,1013.0,8.0,7.0,19.0,25.4,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3031,11,16.0,24.9,15.4,4.6,6.6,31.0,13.0,7.0,85.0,62.0,1012.9,1009.8,6.0,4.0,19.1,24.2,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1
3032,11,15.3,25.2,21.4,6.8,9.7,39.0,19.0,9.0,64.0,38.0,1012.9,1010.2,5.0,4.0,19.6,24.2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1
3033,12,23.6,26.4,0.0,10.8,1.0,46.0,9.0,11.0,56.0,74.0,1014.7,1012.7,8.0,7.0,24.4,22.9,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
3034,12,21.9,40.9,0.0,12.4,11.5,93.0,31.0,33.0,15.0,10.0,1009.7,1004.3,1.0,4.0,33.5,40.0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
3035,12,16.2,31.7,0.0,13.2,13.8,52.0,28.0,17.0,45.0,22.0,1015.3,1009.1,0.0,3.0,21.3,29.2,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0
3036,12,18.1,22.1,11.6,12.0,3.0,48.0,7.0,26.0,94.0,90.0,1005.9,1004.9,8.0,8.0,18.2,19.3,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0
3037,1,21.5,36.6,0.0,8.4,8.8,65.0,17.0,6.0,35.0,19.0,1013.2,1008.6,7.0,7.0,27.8,35.6,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
3038,1,17.8,25.0,0.0,6.0,0.0,46.0,20.0,17.0,57.0,45.0,1016.8,1014.6,7.0,7.0,20.7,23.6,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
3039,1,16.7,21.0,2.2,6.2,0.0,41.0,11.0,19.0,78.0,82.0,1015.6,1014.0,7.0,8.0,18.0,18.9,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1
3040,1,26.7,32.2,0.4,15.0,1.4,56.0,11.0,33.0,39.0,52.0,1011.5,1013.7,7.0,7.0,29.5,23.4,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
3041,1,20.3,26.0,0.4,7.8,0.6,26.0,11.0,2.0,58.0,91.0,1009.1,1007.5,7.0,8.0,25.9,21.8,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
3042,1,20.0,34.1,0.0,10.4,10.2,61.0,30.0,20.0,54.0,28.0,1015.0,1011.8,1.0,5.0,24.7,32.9,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
3043,1,18.6,24.7,10.8,11.8,2.3,57.0,17.0,22.0,93.0,64.0,1014.2,1011.0,8.0,7.0,18.7,23.8,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0
3044,1,18.0,31.8,7.8,3.8,7.3,35.0,11.0,11.0,77.0,44.0,1008.0,1003.4,7.0,3.0,20.9,29.3,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1
3045,1,10.9,29.1,0.2,7.0,9.1,54.0,13.0,13.0,74.0,29.0,1004.0,998.9,2.0,3.0,16.8,27.5,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0
3046,1,13.1,22.6,9.6,8.2,4.5,43.0,11.0,7.0,81.0,53.0,1004.7,1003.2,6.0,6.0,16.2,21.2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
3047,3,19.3,37.8,0.0,12.0,7.5,93.0,15.0,9.0,28.0,15.0,1019.2,1015.4,3.0,3.0,26.6,37.1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3048,3,22.8,35.7,0.0,8.0,4.4,56.0,13.0,7.0,42.0,24.0,1018.9,1015.1,7.0,7.0,26.7,35.1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
3049,3,18.1,31.2,0.0,9.6,10.7,33.0,20.0,11.0,56.0,30.0,1015.4,1009.4,1.0,2.0,21.5,30.4,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
3050,3,18.2,22.0,15.0,9.0,5.3,78.0,19.0,43.0,93.0,48.0,998.8,1001.4,8.0,7.0,19.9,19.6,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
3051,4,17.7,26.7,0.0,5.0,2.5,59.0,13.0,11.0,44.0,37.0,1020.3,1017.5,7.0,7.0,21.8,24.6,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
3052,4,10.3,25.8,0.0,4.0,7.1,28.0,11.0,9.0,54.0,33.0,1022.4,1019.9,3.0,7.0,17.5,25.0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1
3053,1,20.7,23.8,0.0,7.8,0.1,48.0,35.0,24.0,83.0,79.0,1010.3,1011.9,7.0,8.0,21.7,21.8,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
3054,1,17.1,42.0,0.0,10.4,11.8,57.0,11.0,22.0,51.0,15.0,1010.4,1006.2,0.0,2.0,26.8,40.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
3055,1,22.8,40.8,0.0,9.0,9.5,61.0,11.0,24.0,60.0,32.0,1006.0,1003.5,2.0,6.0,29.6,38.9,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
3056,2,19.2,22.4,0.0,9.2,0.0,48.0,22.0,20.0,90.0,83.0,1010.3,1008.3,8.0,8.0,20.4,21.9,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
3057,2,17.1,23.8,15.0,3.4,2.0,50.0,22.0,28.0,89.0,80.0,1009.5,1009.1,8.0,8.0,17.9,20.6,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
3058,2,16.4,23.1,11.0,2.6,1.5,43.0,22.0,22.0,76.0,77.0,1015.4,1017.3,6.0,7.0,20.0,20.1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1
3059,2,15.6,24.5,31.2,3.8,4.0,48.0,9.0,28.0,90.0,49.0,1023.6,1021.9,7.0,7.0,18.5,23.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
3060,2,17.8,19.1,2.2,7.4,0.0,56.0,31.0,39.0,91.0,98.0,1020.2,1015.5,8.0,8.0,18.1,18.7,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
3061,2,19.7,23.6,0.0,5.4,0.2,52.0,28.0,33.0,71.0,88.0,1014.4,1012.7,7.0,7.0,21.6,21.0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1
3062,3,21.0,30.5,0.0,7.0,1.8,48.0,13.0,28.0,78.0,79.0,1008.8,1007.4,6.0,7.0,23.9,24.4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
3063,3,17.7,28.0,0.0,5.0,5.7,35.0,9.0,19.0,71.0,58.0,1018.2,1015.2,6.0,6.0,21.7,26.3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
3064,3,17.5,30.0,2.0,4.8,6.7,39.0,7.0,17.0,95.0,57.0,1014.7,1010.6,5.0,3.0,21.0,28.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
3065,3,14.9,32.2,0.0,5.6,8.3,26.0,11.0,15.0,77.0,44.0,1019.6,1016.1,2.0,2.0,21.1,30.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
3066,3,12.8,25.3,0.0,4.6,5.1,70.0,24.0,28.0,72.0,78.0,1022.0,1019.5,4.0,7.0,22.6,23.1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
3067,4,18.5,23.3,25.4,4.6,0.8,59.0,28.0,26.0,96.0,95.0,1018.3,1018.0,7.0,7.0,20.3,20.8,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1
3068,4,19.3,23.7,0.4,3.2,0.1,43.0,6.0,24.0,93.0,92.0,1015.9,1017.3,6.0,7.0,20.1,19.6,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3069,4,13.9,23.7,0.0,3.4,2.3,41.0,15.0,28.0,80.0,80.0,1018.8,1018.1,7.0,6.0,19.4,19.7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
3070,4,17.6,22.5,0.0,3.0,0.0,17.0,6.0,7.0,86.0,97.0,1021.4,1018.6,8.0,8.0,20.7,19.8,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
3071,4,14.1,23.0,0.0,4.6,3.6,43.0,15.0,19.0,69.0,80.0,1018.8,1017.0,4.0,7.0,19.5,19.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3072,4,14.6,21.1,41.0,3.8,5.6,61.0,24.0,37.0,85.0,67.0,1017.5,1015.6,4.0,6.0,18.5,20.3,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
3073,4,14.7,21.5,23.2,4.4,2.5,56.0,37.0,31.0,60.0,52.0,1017.8,1016.5,6.0,7.0,20.0,20.4,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
3074,4,16.7,22.7,4.0,5.0,5.9,61.0,30.0,31.0,75.0,60.0,1020.9,1019.0,7.0,3.0,18.8,21.0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
3075,4,13.4,21.5,2.0,5.2,2.7,43.0,26.0,30.0,74.0,55.0,1022.6,1020.4,7.0,5.0,19.5,21.4,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
3076,5,9.6,21.7,0.0,3.0,6.1,31.0,19.0,17.0,80.0,59.0,1024.0,1021.4,2.0,6.0,15.2,21.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
3077,5,10.3,22.7,0.4,2.6,8.7,22.0,19.0,11.0,91.0,55.0,1028.1,1025.3,1.0,2.0,14.3,21.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
3078,5,9.9,17.8,13.4,3.2,0.2,35.0,17.0,9.0,99.0,93.0,1029.7,1027.0,7.0,7.0,14.5,17.3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
3079,5,10.7,16.1,0.4,3.4,0.8,33.0,13.0,13.0,90.0,98.0,1026.3,1024.5,5.0,8.0,14.9,15.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3080,5,10.5,21.2,29.6,0.6,9.2,28.0,19.0,7.0,85.0,55.0,1023.8,1019.6,1.0,1.0,14.4,20.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3081,5,11.6,19.7,4.4,2.2,3.7,43.0,13.0,28.0,93.0,50.0,1023.0,1022.6,7.0,4.0,13.8,17.9,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
3082,5,8.8,21.5,0.0,2.6,4.2,28.0,13.0,17.0,85.0,53.0,1024.4,1022.1,7.0,8.0,12.6,20.1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1
3083,5,15.0,20.9,13.4,2.8,0.4,67.0,17.0,22.0,87.0,91.0,1020.6,1017.9,8.0,8.0,16.5,17.2,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
3084,5,11.1,19.7,0.0,1.8,2.9,26.0,15.0,9.0,91.0,89.0,1020.6,1018.8,3.0,8.0,15.2,16.3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
3085,5,12.7,15.8,11.6,2.0,0.0,31.0,11.0,13.0,94.0,75.0,1021.7,1021.2,8.0,8.0,12.8,14.9,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3086,5,10.9,18.8,11.8,1.4,3.9,37.0,17.0,19.0,92.0,76.0,1026.8,1025.5,7.0,7.0,12.5,16.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
3087,6,8.8,18.6,44.2,0.2,4.3,39.0,9.0,26.0,96.0,62.0,1026.1,1024.7,6.0,8.0,12.5,17.5,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1
3088,6,11.4,17.7,24.0,0.8,2.1,35.0,13.0,20.0,97.0,64.0,1028.7,1026.1,8.0,7.0,13.6,17.2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
3089,7,1.1,15.4,0.0,3.4,3.5,31.0,11.0,6.0,90.0,59.0,1020.5,1017.3,6.0,6.0,6.3,13.7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3090,7,6.2,12.8,4.8,0.6,0.0,24.0,11.0,7.0,95.0,92.0,1023.3,1022.6,7.0,6.0,9.2,12.3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
3091,7,6.1,17.0,9.8,0.4,7.3,37.0,13.0,15.0,92.0,55.0,1028.7,1026.8,4.0,4.0,10.4,15.9,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1
3092,7,6.0,17.2,3.2,1.8,5.6,33.0,9.0,22.0,95.0,55.0,1029.4,1027.0,5.0,5.0,9.5,16.7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3093,7,6.4,13.2,0.2,1.4,0.8,39.0,28.0,13.0,84.0,73.0,1011.7,1009.9,6.0,7.0,10.3,12.9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3094,7,9.0,16.7,18.8,2.2,3.1,48.0,15.0,30.0,97.0,67.0,1018.5,1018.1,7.0,6.0,9.7,15.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
3095,7,10.1,24.2,0.0,1.8,7.7,63.0,9.0,30.0,73.0,41.0,1012.5,1007.5,6.0,2.0,16.2,23.4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
3096,7,10.9,19.2,4.6,5.6,8.5,48.0,30.0,26.0,67.0,38.0,1012.1,1013.4,0.0,4.0,14.9,17.5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3097,9,6.7,23.7,0.0,4.2,4.9,33.0,6.0,11.0,71.0,48.0,1020.8,1016.7,5.0,8.0,17.0,21.7,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
3098,9,13.6,24.1,7.4,3.0,4.9,48.0,11.0,26.0,96.0,48.0,1016.0,1011.5,7.0,6.0,14.5,22.4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
3099,9,12.8,29.2,0.0,3.2,5.7,61.0,13.0,28.0,59.0,38.0,1004.9,1001.5,1.0,4.0,21.7,27.3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
3100,10,8.9,22.6,0.0,8.0,3.2,41.0,26.0,26.0,64.0,64.0,1012.7,1007.3,7.0,6.0,21.1,20.8,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
3101,10,13.1,17.0,1.8,1.8,0.1,44.0,28.0,26.0,97.0,97.0,1009.6,1012.3,7.0,8.0,16.2,14.8,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3102,10,14.2,18.9,14.4,1.8,0.0,35.0,15.0,11.0,62.0,96.0,1019.8,1019.1,7.0,7.0,16.7,14.1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0
